trip_id,time_of_day,season,corridor,cbd_stage,sacco,vehicle_type,vehicle_name,passenger_count,fuel_type,payment_method,vehicle_capacity,fare(ksh),fuel_consumption(Litrers/100km),fuel_price(unit),revenue(ksh),fuel_cost,profit(ksh),date_clean,distance_km_clean,route_number
TRP013561,Afternoon,Short Rains,Langata Road,Railways,Citi Hoppa,Standard,Standard Unit,25,Diesel,Cash,25,50,24.25,195.03,1250,189.18,1060.82,9/10/2025,4,11A
TRP013368,Morning,Long Rains,Nyayo Estate-Westlands,Railways,Forward Travelers,Standard,Standard Unit,25,Petrol,Cash,25,88,29.7,171.7,2200,321.27,1878.73,5/8/2024,6.3,Exp1
TRP004804,Morning,Dry Season,Rongai,Railways,Super Metro,Nganya,Matrix Damager,25,Diesel,M-Pesa,25,141,22.65,187.24,3525,442.76,3082.24,1/2/2025,10.44,125
TRP008793,Afternoon,Dry Season,Jogoo Road,Muthurwa,Embassava,Nganya,Scorpion,25,Diesel,M-Pesa,25,169,24.88,193.22,4225,879.74,3345.26,9/21/2025,18.3,33J
TRP001889,Afternoon,Dry Season,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,25,Diesel,M-Pesa,25,80,29.1,187.94,2000,618,1382,7/18/2025,11.3,33J
TRP015825,Night,Dry Season,Lavington-Kawangware,Ambassador,Manchester,Standard,Standard Unit,25,Diesel,M-Pesa,25,109,27.6,184.72,2725,662.78,2062.22,9/25/2023,13,48A
TRP012212,Evening,Dry Season,Eastleigh,Odeon,Kenya Mpya,Nganya,Dragon,14,Petrol,Cash,14,200,28.1,211.73,2800,1427.91,1372.09,1/14/2025,24,14A
TRP000002,Afternoon,Long Rains,Kiambu,OTC,Zuri,Nganya,Rongai King,25,Diesel,M-Pesa,25,200,23.3,171.4,5000,1038.34,3961.66,3/5/2024,26,100
TRP016183,Morning,Dry Season,Westlands,Kencom,Citi Hoppa,Electric,Basigo E-Bus,49,Electric,Cash,49,55,44.9,24.64,2695,71.14,2623.86,8/12/2024,6.43,30
TRP015770,Night,Dry Season,Pangani,Railways,Nicco Movers,Nganya,John Wick,14,Petrol,M-Pesa,14,149,31.01,220.04,2086,955.28,1130.72,8/2/2025,14,8
TRP016212,Afternoon,Dry Season,Langata Road,Muthurwa,Nicco Movers,Nganya,Baba Yaga,25,Diesel,M-Pesa,25,200,28,194.11,5000,1351.16,3648.84,1/6/2023,24.86,11A
TRP008169,Afternoon,Dry Season,Pipeline,OTC,Embassava,Standard,Standard Unit,25,Petrol,Cash,25,75,26.5,202.62,1875,599.77,1275.23,7/22/2025,11.17,33
TRP001712,Morning,Long Rains,Rongai,Railways,Zuri,Nganya,Moxie,25,Diesel,Cash,25,200,19.1,196.23,5000,712.12,4287.88,3/23/2025,19,125
TRP013613,Morning,Short Rains,Pipeline,OTC,Forward Travelers,Nganya,Manchesa,14,Diesel,M-Pesa,14,200,30.5,169.9,2800,958.66,1841.34,10/4/2024,18.5,33A
TRP007187,Afternoon,Long Rains,Westlands,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,82,19.9,174.1,1148,370.71,777.29,1/3/2024,10.7,30
TRP004006,Afternoon,Dry Season,Fedha,Afya Centre,Embassava,Nganya,B613,33,Diesel,M-Pesa,33,159,27,166.46,5247,916.86,4330.14,9/25/2024,20.4,34F
TRP014556,Morning,Short Rains,Langata Road,Railways,Citi Hoppa,Nganya,Moneyfest,33,Diesel,Cash,33,200,23.95,196.79,6600,989.76,5610.24,11/2/2025,21,11A
TRP010124,Afternoon,Long Rains,Pipeline,OTC,Embassava,Standard,Standard Unit,25,Petrol,M-Pesa,25,150,31,180.1,3750,1228.28,2521.72,5/15/2024,22,33
TRP002701,Night,Long Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Nganya,Transformer,33,Diesel,Cash,33,200,19.9,170.88,6600,510.08,6089.92,3/30/2024,15,56
TRP012718,Evening,Dry Season,Lavington-Kawangware,Ambassador,East Shuttle,Standard,Standard Unit,25,Diesel,Cash,25,150,25.6,173.18,3750,1216.08,2533.92,2/15/2023,27.43,48A
TRP016259,Evening,Dry Season,Kikuyu,Railways,Kenya Mpya,Standard,Standard Unit,14,Diesel,M-Pesa,14,61,24.9,175.19,854,305.36,548.64,1/3/2024,7,102
TRP012155,Afternoon,Short Rains,Rongai,Railways,Zuri,Nganya,Baba Yaga,25,Diesel,M-Pesa,25,175,20.88,193.93,4375,757.21,3617.79,11/14/2023,18.7,125
TRP002607,Evening,Dry Season,Outering Road,OTC,Oma Services,Standard,Standard Unit,14,Diesel,M-Pesa,14,62,31.61,194.43,868,476.92,391.08,9/6/2025,7.76,73
TRP003832,Night,Dry Season,Eastleigh,Odeon,Forward Travelers,Nganya,Kixx,33,Diesel,Cash,33,200,28,171.77,6600,1230.29,5369.71,7/22/2024,25.58,14B
TRP010563,Night,Short Rains,Lavington-Kawangware,Kencom,KBS,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,20.4,179.4,2100,680.35,1419.65,11/12/2024,18.59,56
TRP008967,Afternoon,Short Rains,Kiambu,Odeon,Ongata Line,Nganya,Dragon,33,Petrol,M-Pesa,33,179,21.4,185.35,5907,555.31,5351.69,12/15/2024,14,100
TRP008048,Afternoon,Dry Season,Huruma-Mathare,Muthurwa,KBS,Nganya,Prestige,33,Diesel,M-Pesa,33,111.09,23,174.64,3665.97,519.76,3146.21,8/13/2024,12.94,25
TRP016400,Afternoon,Dry Season,Kikuyu,Railways,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,71,30.98,171.92,2343,426.09,1916.91,2/21/2024,8,102
TRP004955,Evening,Long Rains,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,33,Diesel,Cash,33,150,22.6,191.66,4950,606.41,4343.59,1/5/2023,14,33J
TRP014398,Evening,Dry Season,Jogoo Road,Muthurwa,Embassava,Standard,Standard Unit,25,Diesel,Cash,25,150,19.5,170.22,3750,464.7,3285.3,2/22/2024,14,33J
TRP004661,Afternoon,Short Rains,Westlands,Kencom,Citi Hoppa,Electric,Basigo E-Bus,33,Electric,Cash,33,59,39.3,26.95,1947,74.56,1872.44,12/30/2023,7.04,30
TRP004897,Afternoon,Short Rains,Pipeline,OTC,Forward Travelers,Nganya,Scorpion,14,Diesel,M-Pesa,14,200,20.1,186.1,2800,699.49,2100.51,10/13/2023,18.7,33
TRP001222,Evening,Short Rains,Outering Road,OTC,Manchester,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,21.52,180.7,3750,836.06,2913.94,12/6/2023,21.5,73
TRP005625,Morning,Long Rains,Outering Road,OTC,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,18.5,181.12,2100,639.99,1460.01,5/16/2023,19.1,73
TRP013211,Evening,Dry Season,Eastleigh,Odeon,Latema,Nganya,B613,14,Diesel,M-Pesa,14,159,28.77,173.42,2226,818.74,1407.26,6/18/2023,16.41,14A
TRP012959,Morning,Long Rains,Pipeline,OTC,Oma Services,Nganya,Scorpion,14,Diesel,M-Pesa,14,92,29.5,184.04,1288,309.46,978.54,5/14/2023,5.7,33A
TRP009533,Evening,Long Rains,Kibra,Railways,Embassava,Nganya,Scorpion,33,Diesel,M-Pesa,33,200,22.4,183.43,6600,760.13,5839.87,5/2/2023,18.5,8B
TRP005693,Evening,Long Rains,Westlands,Railways,Nicco Movers,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,21.19,195.97,2100,662.76,1437.24,3/12/2025,15.96,23A
TRP010899,Evening,Long Rains,Kikuyu,Railways,East Shuttle,Nganya,Mood,25,Petrol,M-Pesa,25,200,19.85,214.19,5000,752.55,4247.45,4/11/2025,17.7,105
TRP003450,Evening,Short Rains,Kawangware,Kencom,KBS,Standard,Standard Unit,33,Diesel,M-Pesa,33,54.94,30.7,188.69,1813.02,231.71,1581.31,11/11/2023,4,46
TRP009382,Afternoon,Short Rains,Outering Road,OTC,Oma Services,Nganya,Transformer,14,Diesel,Cash,14,200,27.3,188.44,2800,859.63,1940.37,10/21/2025,16.71,69
TRP008557,Night,Long Rains,Dandora,OTC,Forward Travelers,Standard,Standard Unit,25,Diesel,Cash,25,150,22.63,184.15,3750,875.14,2874.86,3/12/2023,21,36
TRP002672,Afternoon,Short Rains,Kitengela,OTC,Citi Hoppa,Standard,Standard Unit,33,Petrol,Cash,33,150,29.2,183.29,4950,1184.95,3765.05,12/4/2024,22.14,110
TRP014780,Evening,Short Rains,Huruma-Mathare,Muthurwa,Forward Travelers,Nganya,Godfather,25,Diesel,Cash,25,200,26.9,201.3,5000,1181.55,3818.45,10/25/2025,21.82,25
TRP016549,Afternoon,Short Rains,Pangani,Railways,Nicco Movers,Nganya,Money Hest,33,Petrol,Cash,33,194,19.8,186,6402,692.37,5709.63,12/9/2024,18.8,8
TRP012488,Morning,Short Rains,Westlands,Railways,Super Metro,Standard,Standard Unit,25,Diesel,Cash,25,150,19.4,177.08,3750,700.81,3049.19,11/23/2023,20.4,23A
TRP014851,Afternoon,Dry Season,Pipeline,OTC,Forward Travelers,Nganya,Opposite,33,Diesel,M-Pesa,33,200,26.7,177.3,6600,1136.14,5463.86,1/27/2023,24,33A
TRP015265,Evening,Short Rains,Rongai,Railways,Super Metro,Nganya,Moneyfest,33,Diesel,M-Pesa,33,200,21.88,191.59,6600,586.88,6013.12,11/23/2025,14,125
TRP006639,Night,Short Rains,Eastleigh,Odeon,Oma Services,Standard,Standard Unit,25,Diesel,M-Pesa,25,99,24.2,197.34,2475,429.81,2045.19,11/27/2025,9,14B
TRP007508,Morning,Long Rains,Lavington-Kawangware,Kencom,KBS,Electric,Basigo E-Bus,33,Electric,M-Pesa,33,132.43,36.07,24.14,4370.19,139.32,4230.87,10/4/2025,16,56
TRP008700,Morning,Short Rains,Pangani,Railways,Manchester,Nganya,John Wick,33,Diesel,Cash,33,96.36,24.8,171.45,3179.88,286.58,2893.3,10/1/2023,6.74,8
TRP012143,Afternoon,Dry Season,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,27.8,195.93,2100,1256.59,843.41,8/29/2025,23.07,33J
TRP015376,Night,Short Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,112.95,27.6,169.02,1581.3,611.11,970.19,11/24/2024,13.1,56
TRP001239,Afternoon,Short Rains,Pangani,Railways,Latema,Nganya,Moneyfest,33,Diesel,Cash,33,200,26.7,204.67,6600,1341.58,5258.42,12/24/2025,24.55,8
TRP015243,Afternoon,Short Rains,Eastleigh,Odeon,Manchester,Standard,Standard Unit,33,Diesel,Cash,33,150,30.4,165.77,4950,1254.81,3695.19,12/1/2024,24.9,14B
TRP009825,Night,Long Rains,Outering Road,OTC,Forward Travelers,Standard,Standard Unit,14,Diesel,M-Pesa,14,65.6,18.4,184.9,918.4,173.51,744.89,3/18/2023,5.1,69
TRP012287,Morning,Dry Season,Langata Road,Railways,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,28.9,198.97,4950,960.29,3989.71,1/22/2025,16.7,11A
TRP014909,Evening,Dry Season,Pipeline,OTC,Forward Travelers,Nganya,Scorpion,25,Petrol,M-Pesa,25,200,24.1,175.8,5000,864.3,4135.7,1/21/2024,20.4,33
TRP016987,Afternoon,Dry Season,Jogoo Road,Muthurwa,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,81,21.6,197.89,2025,427.44,1597.56,12/7/2025,10,33J
TRP001975,Afternoon,Dry Season,Lavington-Kawangware,Ambassador,2Nk,Standard,Standard Unit,14,Diesel,Cash,14,104.63,30.4,176.57,1464.82,826.63,638.19,8/8/2024,15.4,48A
TRP006031,Afternoon,Dry Season,Kitengela,OTC,East Shuttle,Nganya,Rongai King,25,Diesel,M-Pesa,25,200,23.4,201.23,5000,941.76,4058.24,1/21/2025,20,110
TRP006755,Morning,Dry Season,Kikuyu,Railways,Oma Services,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,28.08,193.2,2100,1193.51,906.49,9/17/2024,22,102
TRP009759,Evening,Short Rains,Huruma-Mathare,Muthurwa,Super Metro,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,22.2,187.55,3750,632.04,3117.96,11/5/2023,15.18,25
TRP013113,Morning,Dry Season,Outering Road,OTC,Nicco Movers,Standard,Standard Unit,25,Petrol,Cash,25,150,28.1,213,3750,1077.35,2672.65,8/11/2025,18,69
TRP006595,Evening,Long Rains,Kikuyu,Railways,KBS,Standard,Standard Unit,14,Petrol,Cash,14,150,27,205.04,2100,1328.66,771.34,4/28/2023,24,112
TRP003245,Morning,Long Rains,Kibra,Railways,East Shuttle,Standard,Standard Unit,14,Diesel,Cash,14,150,25.1,203.88,2100,1125.83,974.17,4/7/2025,22,8B
TRP004530,Morning,Long Rains,Kitengela,OTC,Zuri,Standard,Standard Unit,33,Diesel,M-Pesa,33,139,31.2,178.76,4587,650.31,3936.69,3/24/2023,11.66,110
TRP000994,Morning,Long Rains,Eastleigh,Odeon,Nicco Movers,Standard,Standard Unit,14,Diesel,Cash,14,68.52,22.57,190.76,959.28,219.58,739.7,3/8/2025,5.1,14A
TRP005045,Night,Short Rains,Lavington-Kawangware,Kencom,KBS,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,18.8,199.7,2100,629.23,1470.77,10/30/2025,16.76,56
TRP005861,Night,Dry Season,Outering Road,OTC,East Shuttle,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,74,35.07,26.6,3626,58.12,3567.88,1/16/2023,6.23,73
TRP012763,Morning,Short Rains,Eastleigh,Odeon,Nicco Movers,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,29.4,159.86,2100,1221.97,878.03,10/3/2024,26,14B
TRP011240,Evening,Long Rains,Outering Road,OTC,Citi Hoppa,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,150,39.24,25.26,7350,200.22,7149.78,5/28/2023,20.2,69
TRP000252,Evening,Short Rains,Dandora,OTC,East Shuttle,Nganya,Scorpion,33,Diesel,M-Pesa,33,105,25.6,158.74,3465,365.74,3099.26,12/8/2024,9,36
TRP001705,Night,Dry Season,Rongai,Railways,Super Metro,Nganya,Catalyst,14,Petrol,M-Pesa,14,200,30.8,182.86,2800,1227.8,1572.2,3/1/2024,21.8,125
TRP008049,Night,Dry Season,Kenyatta University,Odeon,Kenya Mpya,Standard,Standard Unit,33,Petrol,M-Pesa,33,150,23.3,193.02,4950,1209.79,3740.21,7/30/2024,26.9,Ku1
TRP010716,Night,Short Rains,Nyayo Estate-Westlands,Railways,KBS,Electric,Basigo E-Bus,33,Electric,M-Pesa,33,150,39.2,24.6,4950,138.67,4811.33,8/11/2024,14.38,Exp1
TRP008901,Morning,Dry Season,Pipeline,OTC,Citi Hoppa,Nganya,Godfather,25,Diesel,M-Pesa,25,96,18.5,156.79,2400,203.04,2196.96,8/30/2024,7,33A
TRP014823,Morning,Dry Season,Mwiki-Upper Hill,Odeon,Citi Hoppa,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,150,42.57,25.4,3750,168.68,3581.32,2/27/2023,15.6,Mwi1
TRP002754,Morning,Short Rains,Kiambu,Odeon,Latema,Nganya,Catalyst,33,Petrol,M-Pesa,33,200,27.6,182.71,6600,806.85,5793.15,12/4/2024,16,100
TRP003443,Evening,Short Rains,Kiambu,Odeon,Embassava,Nganya,Kanambo,33,Diesel,M-Pesa,33,80,20.8,168.14,2640,205.64,2434.36,11/15/2024,5.88,100
TRP002431,Afternoon,Long Rains,Kitengela,OTC,2Nk,Nganya,Opposite,14,Diesel,M-Pesa,14,112,29.24,163.5,1568,521.58,1046.42,3/20/2024,10.91,110
TRP016405,Evening,Dry Season,Eastleigh,Odeon,Manchester,Standard,Standard Unit,33,Diesel,Cash,33,150,24.9,188.5,4950,1215.66,3734.34,2/15/2025,25.9,14A
TRP009876,Evening,Long Rains,Westlands,Kencom,Citi Hoppa,Nganya,X-Trail,33,Diesel,M-Pesa,33,181.35,28.6,176.25,5984.55,801.48,5183.07,3/20/2024,15.9,30
TRP012947,Afternoon,Short Rains,Dandora,OTC,Manchester,Standard,Standard Unit,33,Diesel,M-Pesa,33,82.21,30.2,203.5,2712.93,645.3,2067.63,11/24/2025,10.5,36
TRP010698,Evening,Dry Season,Eastleigh,Odeon,Citi Hoppa,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,24,177.51,3750,801.35,2948.65,2/14/2024,18.81,14B
TRP006999,Morning,Long Rains,Pangani,Railways,Embassava,Nganya,Dragon,14,Petrol,Cash,14,200,29.8,210.7,2800,1419.02,1380.98,5/10/2025,22.6,8
TRP004048,Night,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,19.3,169.9,3750,655.81,3094.19,6/23/2024,20,Mwi1
TRP011530,Evening,Dry Season,Eastleigh,Odeon,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,103,24.93,200.21,1442,499.12,942.88,1/20/2025,10,14A
TRP006962,Morning,Dry Season,Fedha,OTC,Embassava,Nganya,Kanambo,14,Petrol,M-Pesa,14,168,20.8,199.46,2352,497.85,1854.15,8/8/2023,12,34F
TRP015076,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Money Hest,33,Diesel,Cash,33,200,26.8,187.6,6600,1171.45,5428.55,9/11/2023,23.3,Mwi1
TRP003567,Evening,Short Rains,Kikuyu,Railways,Forward Travelers,Nganya,John Wick,25,Diesel,M-Pesa,25,200,23.7,173.97,5000,725.66,4274.34,10/14/2024,17.6,112
TRP000380,Night,Long Rains,Ngong Road,Railways,KBS,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,30.8,182.36,3750,674,3076,5/5/2023,12,111
TRP009611,Morning,Dry Season,Huruma-Mathare,Muthurwa,Ongata Line,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,25.7,194.46,3750,1306.38,2443.62,6/1/2025,26.14,25
TRP015299,Afternoon,Short Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,Cash,14,143.05,29.9,170.92,2002.7,654.15,1348.55,10/25/2024,12.8,56
TRP001932,Morning,Long Rains,Outering Road,OTC,Oma Services,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,19.1,206.7,2100,1073.85,1026.15,5/14/2025,27.2,73
TRP002801,Night,Dry Season,Pipeline,OTC,Oma Services,Standard,Standard Unit,14,Petrol,Cash,14,150,20.3,211.91,2100,1075.44,1024.56,2/2/2025,25,33
TRP010591,Afternoon,Dry Season,Langata Road,Railways,Super Metro,Nganya,Rongai King,33,Diesel,M-Pesa,33,200,28.4,202.1,6600,1549.7,5050.3,2/16/2025,27,11A
TRP016730,Afternoon,Short Rains,Embakasi,Muthurwa,Ongata Line,Standard,Standard Unit,14,Diesel,Cash,14,99.92,19.89,174.13,1398.88,367.13,1031.75,10/17/2024,10.6,34E
TRP008448,Afternoon,Long Rains,Kikuyu,Railways,Citi Hoppa,Nganya,B613,25,Diesel,M-Pesa,25,145,20.3,193.1,3625,468.43,3156.57,6/3/2023,11.95,105
TRP016227,Night,Dry Season,Outering Road,Kencom,City Shuttle,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,26.8,172.1,2100,1097.72,1002.28,6/19/2024,23.8,73
TRP003886,Evening,Dry Season,Outering Road,OTC,City Shuttle,Nganya,Kanambo,33,Diesel,Cash,33,200,31.28,192.72,6600,904.24,5695.76,9/4/2025,15,73
TRP006424,Night,Long Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,30.9,191.93,3750,1186.13,2563.87,2/3/2025,20,Mwi1
TRP016308,Night,Dry Season,Kikuyu,Railways,City Shuttle,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,28.9,193.17,4950,1362.16,3587.84,7/27/2025,24.4,105
TRP005121,Morning,Short Rains,Mwiki-Upper Hill,Odeon,Latema,Nganya,Transformer,14,Diesel,Cash,14,200,23.5,160.07,2800,865.18,1934.82,12/31/2024,23,Mwi1
TRP010710,Morning,Dry Season,Huruma-Mathare,Muthurwa,Manchester,Standard,Standard Unit,33,Diesel,Cash,33,150,24.6,195.94,4950,1156.83,3793.17,1/28/2025,24,28
TRP016787,Evening,Dry Season,Outering Road,OTC,KBS,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,150,35.6,26.7,3750,247.14,3502.86,1/10/2025,26,69
TRP008509,Evening,Dry Season,Rongai,Odeon,Kenya Mpya,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,20,157.7,4950,706.5,4243.5,1/18/2024,22.4,125
TRP014784,Evening,Dry Season,Huruma-Mathare,Muthurwa,Oma Services,Nganya,Moxie,14,Petrol,Cash,14,200,30.1,194.3,2800,1582.59,1217.41,1/25/2023,27.06,25
TRP006144,Morning,Short Rains,Langata Road,Railways,Forward Travelers,Standard,Standard Unit,25,Diesel,Cash,25,126.37,29.9,190.9,3159.25,542.25,2617,11/4/2023,9.5,11A
TRP002847,Evening,Short Rains,Pangani,Railways,City Shuttle,Nganya,Baba Yaga,14,Diesel,Cash,14,200,22.7,183.94,2800,728.61,2071.39,12/29/2023,17.45,8
TRP007284,Morning,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,96.27,28.4,167.9,3176.91,605.58,2571.33,9/14/2024,12.7,Mwi1
TRP009557,Evening,Short Rains,Pangani,Railways,City Shuttle,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,22.9,183.1,3750,1132.11,2617.89,12/16/2023,27,8
TRP006271,Morning,Dry Season,Rongai,OTC,Super Metro,Nganya,Matrix Damager,14,Diesel,M-Pesa,14,136,18.37,187.16,1904,465.52,1438.48,7/16/2023,13.54,125
TRP003726,Afternoon,Dry Season,Huruma-Mathare,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,29.1,157.04,2100,1060.21,1039.79,1/23/2024,23.2,25
TRP002357,Evening,Dry Season,Dandora,OTC,Forward Travelers,Nganya,Money Hest,33,Diesel,Cash,33,200,19.6,185.42,6600,672.33,5927.67,7/21/2025,18.5,36
TRP010336,Afternoon,Long Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,33,Petrol,Cash,33,150,24.54,184.69,4950,981.24,3968.76,3/12/2024,21.65,33
TRP010209,Night,Long Rains,Langata Road,Railways,Super Metro,Nganya,Rongai King,33,Diesel,M-Pesa,33,79,29.6,190.59,2607,265.71,2341.29,5/25/2025,4.71,11A
TRP013543,Morning,Dry Season,Kikuyu,Railways,East Shuttle,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,24.6,158.88,3750,617.53,3132.47,7/14/2024,15.8,102
TRP013820,Morning,Dry Season,Kikuyu,Railways,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,30.2,168.6,2100,1089.63,1010.37,1/13/2024,21.4,105
TRP011902,Morning,Dry Season,Langata Road,Kencom,KBS,Standard,Standard Unit,33,Diesel,M-Pesa,33,50,30.51,176.6,1650,215.52,1434.48,6/17/2024,4,34
TRP012497,Evening,Dry Season,Ngong Road,Railways,City Shuttle,Standard,Standard Unit,25,Diesel,Cash,25,89,19.9,192.34,2225,348.69,1876.31,6/27/2025,9.11,111
TRP009379,Evening,Long Rains,Pipeline,OTC,City Shuttle,Nganya,Opposite,25,Diesel,Cash,25,200,29.7,180.65,5000,1051.6,3948.4,5/22/2023,19.6,33A
TRP013230,Afternoon,Short Rains,Eastleigh,Odeon,Latema,Standard,Standard Unit,25,Diesel,Cash,25,150,20.6,172.8,3750,854.32,2895.68,12/27/2023,24,14B
TRP000437,Evening,Short Rains,Huruma-Mathare,Muthurwa,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,25.5,163.54,4950,500.43,4449.57,10/21/2024,12,25
TRP007069,Night,Short Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,26.7,187.13,4950,949.31,4000.69,11/10/2023,19,56
TRP009724,Evening,Dry Season,Westlands,Kencom,KBS,Electric,Basigo E-Bus,25,Electric,Cash,25,150,44,24.81,3750,274,3476,2/24/2025,25.1,30
TRP003030,Afternoon,Short Rains,Westlands,Railways,Oma Services,Standard,Standard Unit,33,Diesel,M-Pesa,33,89,20.35,167.95,2937,375.96,2561.04,10/27/2024,11,23A
TRP014221,Morning,Long Rains,Rongai,Railways,Super Metro,Nganya,Moxie,25,Diesel,M-Pesa,25,200,23.5,183.11,5000,946.68,4053.32,3/21/2023,22,125
TRP014759,Morning,Dry Season,Rongai,Railways,Zuri,Standard,Standard Unit,33,Diesel,Cash,33,150,26.4,177.83,4950,1195.27,3754.73,1/10/2024,25.46,125
TRP010882,Afternoon,Dry Season,Langata Road,Kencom,Embassava,Nganya,Opposite,14,Petrol,M-Pesa,14,174,31.84,202.6,2436,1036.64,1399.36,2/28/2025,16.07,34
TRP002578,Morning,Dry Season,Pipeline,OTC,Oma Services,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,20.2,192.1,2100,892.5,1207.5,6/18/2025,23,33
TRP013954,Afternoon,Long Rains,Westlands,Kencom,Oma Services,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,127,48.9,26.9,3175,197.31,2977.69,4/10/2025,15,30
TRP006651,Afternoon,Long Rains,Embakasi,OTC,Embassava,Nganya,Rogue,33,Diesel,M-Pesa,33,200,21.3,159,6600,877.16,5722.84,5/11/2024,25.9,34E
TRP012571,Evening,Dry Season,Huruma-Mathare,Muthurwa,Citi Hoppa,Nganya,Rogue,14,Diesel,M-Pesa,14,110,24,185.39,1540,448.05,1091.95,8/25/2025,10.07,28
TRP016080,Evening,Dry Season,Outering Road,OTC,City Shuttle,Standard,Standard Unit,14,Petrol,Cash,14,150,22.7,190.2,2100,695.12,1404.88,9/4/2024,16.1,73
TRP010968,Morning,Short Rains,Dandora,OTC,City Shuttle,Nganya,Matrix Damager,33,Diesel,M-Pesa,33,200,23.5,168.49,6600,791.9,5808.1,12/22/2024,20,36
TRP004311,Evening,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,25,Diesel,Cash,25,62,27.7,163.99,1550,272.55,1277.45,1/16/2024,6,Mwi1
TRP005083,Night,Short Rains,Pangani,Railways,KBS,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,18.29,194.06,3750,773.76,2976.24,12/23/2023,21.8,8
TRP000968,Evening,Long Rains,Rongai,Ambassador,City Shuttle,Nganya,Catalyst,33,Diesel,Cash,33,200,28.8,198.8,6600,858.82,5741.18,4/30/2025,15,125
TRP002345,Evening,Dry Season,Huruma-Mathare,Muthurwa,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,93,23.1,178.3,1302,395.4,906.6,8/3/2023,9.6,25
TRP004616,Evening,Long Rains,Kenyatta University,Odeon,Latema,Standard,Standard Unit,25,Diesel,Cash,25,110,20.6,188.23,2750,348.98,2401.02,4/20/2023,9,Ku1
TRP002015,Morning,Long Rains,Huruma-Mathare,Muthurwa,Forward Travelers,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,20.1,169,2100,849.22,1250.78,5/27/2024,25,28
TRP013747,Morning,Long Rains,Rongai,Railways,Super Metro,Standard,Standard Unit,25,Diesel,Cash,25,80.76,31.9,195.88,2019,446.15,1572.85,3/22/2025,7.14,125
TRP006621,Afternoon,Dry Season,Eastleigh,Odeon,Latema,Standard,Standard Unit,14,Diesel,Cash,14,92,22.2,190.49,1288,507.47,780.53,6/18/2023,12,14A
